Time,InstanceType,Region,AZ,SPS,IF,OndemandPrice,SpotPrice,Savings
2024-01-05 13:00:00,r5.large,ap-south-1,aps1-az3,3,2.0,0.13,0.0666,48
2024-01-05 13:00:00,r5.large,ap-south-1,aps1-az2,3,2.0,0.13,0.0647,50
2024-01-05 13:00:00,r5.large,ap-south-1,aps1-az1,3,2.0,0.13,0.0705,45
2024-01-05 13:00:00,c5.large,ap-south-1,aps1-az3,3,2.5,0.085,0.0355,58
2024-01-05 13:00:00,c5.large,ap-south-1,aps1-az2,3,2.5,0.085,0.0436,48
2024-01-05 13:00:00,c5.large,ap-south-1,aps1-az1,3,2.5,0.085,0.0389,54
2024-01-05 13:00:00,m5.large,ap-south-1,aps1-az2,3,1.0,0.101,0.0519,48
2024-01-05 13:00:00,m5.large,ap-south-1,aps1-az3,3,1.0,0.101,0.0527,47
2024-01-05 13:00:00,m5.large,ap-south-1,aps1-az1,3,1.0,0.101,0.0519,48
2024-01-05 13:00:00,t3.medium,ap-south-1,aps1-az2,3,3.0,0.0448,0.0172,61
2024-01-05 13:00:00,t3.medium,ap-south-1,aps1-az1,3,3.0,0.0448,0.019,57
2024-01-05 13:00:00,t3.medium,ap-south-1,aps1-az3,3,3.0,0.0448,0.0164,63
2024-01-05 13:00:00,t3.medium,eu-north-1,eun1-az3,3,3.0,0.0432,0.0201,53
2024-01-05 13:00:00,t3.medium,eu-north-1,eun1-az2,3,3.0,0.0432,0.0197,54
2024-01-05 13:00:00,t3.medium,eu-north-1,eun1-az1,3,3.0,0.0432,0.0212,50
2024-01-05 13:00:00,m5.large,eu-north-1,eun1-az1,3,2.5,0.102,0.0381,62
2024-01-05 13:00:00,m5.large,eu-north-1,eun1-az3,3,2.5,0.102,0.0404,60
2024-01-05 13:00:00,m5.large,eu-north-1,eun1-az2,3,2.5,0.102,0.0393,61
2024-01-05 13:00:00,c5.large,eu-north-1,eun1-az3,3,3.0,0.091,0.0396,56
2024-01-05 13:00:00,c5.large,eu-north-1,eun1-az1,3,3.0,0.091,0.0395,56
2024-01-05 13:00:00,c5.large,eu-north-1,eun1-az2,3,3.0,0.091,0.0387,57
2024-01-05 13:00:00,r5.large,eu-north-1,eun1-az2,3,3.0,0.134,0.0338,74
2024-01-05 13:00:00,r5.large,eu-north-1,eun1-az1,3,3.0,0.134,0.0432,67
2024-01-05 13:00:00,r5.large,eu-north-1,eun1-az3,3,3.0,0.134,0.0419,68
2024-01-05 13:00:00,r5.large,eu-west-3,euw3-az3,3,3.0,0.148,0.0354,76
2024-01-05 13:00:00,r5.large,eu-west-3,euw3-az1,3,3.0,0.148,0.0542,63
2024-01-05 13:00:00,r5.large,eu-west-3,euw3-az2,3,3.0,0.148,0.0482,67
2024-01-05 13:00:00,m5.large,eu-west-3,euw3-az2,3,2.5,0.112,0.0368,67
2024-01-05 13:00:00,m5.large,eu-west-3,euw3-az3,3,2.5,0.112,0.0351,68
2024-01-05 13:00:00,m5.large,eu-west-3,euw3-az1,3,2.5,0.112,0.0389,65
2024-01-05 13:00:00,c5.large,eu-west-3,euw3-az3,3,3.0,0.101,0.0391,61
2024-01-05 13:00:00,c5.large,eu-west-3,euw3-az1,3,3.0,0.101,0.041,59
2024-01-05 13:00:00,c5.large,eu-west-3,euw3-az2,3,3.0,0.101,0.0386,61
2024-01-05 13:00:00,t3.medium,eu-west-3,euw3-az3,3,3.0,0.0472,0.0171,63
2024-01-05 13:00:00,t3.medium,eu-west-3,euw3-az2,3,3.0,0.0472,0.0193,59
2024-01-05 13:00:00,t3.medium,eu-west-3,euw3-az1,3,3.0,0.0472,0.0159,66
2024-01-05 13:00:00,m5.large,eu-west-2,euw2-az1,3,2.0,0.111,0.0425,61
2024-01-05 13:00:00,m5.large,eu-west-2,euw2-az2,3,2.0,0.111,0.0441,60
2024-01-05 13:00:00,m5.large,eu-west-2,euw2-az3,3,2.0,0.111,0.0357,67
2024-01-05 13:00:00,c5.large,eu-west-2,euw2-az1,3,3.0,0.101,0.0487,51
2024-01-05 13:00:00,c5.large,eu-west-2,euw2-az3,3,3.0,0.101,0.0495,50
2024-01-05 13:00:00,c5.large,eu-west-2,euw2-az2,3,3.0,0.101,0.0344,65
2024-01-05 13:00:00,r5.large,eu-west-2,euw2-az3,3,2.0,0.148,0.0555,62
2024-01-05 13:00:00,r5.large,eu-west-2,euw2-az1,3,2.0,0.148,0.0506,65
2024-01-05 13:00:00,r5.large,eu-west-2,euw2-az2,3,2.0,0.148,0.0514,65
