Time,InstanceType,Region,AZ,SPS,IF,OndemandPrice,SpotPrice,Savings
2024-01-06 12:00:00,m5.large,ap-south-1,aps1-az3,3,1.5,0.101,0.0526,47
2024-01-06 12:00:00,m5.large,ap-south-1,aps1-az1,3,1.5,0.101,0.0522,48
2024-01-06 12:00:00,m5.large,ap-south-1,aps1-az2,3,1.5,0.101,0.0507,49
2024-01-06 12:00:00,c5.large,ap-south-1,aps1-az3,3,2.5,0.085,0.0358,57
2024-01-06 12:00:00,c5.large,ap-south-1,aps1-az1,3,2.5,0.085,0.039,54
2024-01-06 12:00:00,c5.large,ap-south-1,aps1-az2,3,2.5,0.085,0.0437,48
2024-01-06 12:00:00,r5.large,ap-south-1,aps1-az3,3,2.0,0.13,0.0659,49
2024-01-06 12:00:00,r5.large,ap-south-1,aps1-az2,3,2.0,0.13,0.0653,49
2024-01-06 12:00:00,r5.large,ap-south-1,aps1-az1,3,2.0,0.13,0.0709,45
2024-01-06 12:00:00,t3.medium,ap-south-1,aps1-az1,3,3.0,0.0448,0.0191,57
2024-01-06 12:00:00,t3.medium,ap-south-1,aps1-az2,3,3.0,0.0448,0.0173,61
2024-01-06 12:00:00,t3.medium,ap-south-1,aps1-az3,3,3.0,0.0448,0.0164,63
2024-01-06 12:00:00,m5.large,eu-north-1,eun1-az1,3,2.5,0.102,0.0377,63
2024-01-06 12:00:00,m5.large,eu-north-1,eun1-az2,3,2.5,0.102,0.0391,61
2024-01-06 12:00:00,m5.large,eu-north-1,eun1-az3,3,2.5,0.102,0.0403,60
2024-01-06 12:00:00,r5.large,eu-north-1,eun1-az2,3,3.0,0.134,0.0341,74
2024-01-06 12:00:00,r5.large,eu-north-1,eun1-az3,3,3.0,0.134,0.042,68
2024-01-06 12:00:00,r5.large,eu-north-1,eun1-az1,3,3.0,0.134,0.0431,67
2024-01-06 12:00:00,c5.large,eu-north-1,eun1-az2,3,3.0,0.091,0.0391,57
2024-01-06 12:00:00,c5.large,eu-north-1,eun1-az3,3,3.0,0.091,0.0393,56
2024-01-06 12:00:00,c5.large,eu-north-1,eun1-az1,3,3.0,0.091,0.039,57
