Time,InstanceType,Region,AZ,SPS,IF,OndemandPrice,SpotPrice,Savings
2024-01-25 03:00:00,r5.large,ap-south-1,aps1-az3,3,2.5,0.13,0.072,44
2024-01-25 03:00:00,r5.large,ap-south-1,aps1-az2,3,2.5,0.13,0.0728,44
2024-01-25 03:00:00,r5.large,ap-south-1,aps1-az1,3,2.5,0.13,0.0716,44
2024-01-25 03:00:00,t3.medium,ap-south-1,aps1-az1,3,3.0,0.0448,0.0173,61
2024-01-25 03:00:00,t3.medium,ap-south-1,aps1-az2,3,3.0,0.0448,0.0173,61
2024-01-25 03:00:00,t3.medium,ap-south-1,aps1-az3,3,3.0,0.0448,0.0172,61
2024-01-25 03:00:00,c5.large,ap-south-1,aps1-az3,3,2.5,0.085,0.0378,55
2024-01-25 03:00:00,c5.large,ap-south-1,aps1-az1,3,2.5,0.085,0.0351,58
2024-01-25 03:00:00,c5.large,ap-south-1,aps1-az2,3,2.5,0.085,0.0487,42
2024-01-25 03:00:00,m5.large,ap-south-1,aps1-az1,3,2.0,0.101,0.056,44
2024-01-25 03:00:00,m5.large,ap-south-1,aps1-az3,3,2.0,0.101,0.0552,45
2024-01-25 03:00:00,m5.large,ap-south-1,aps1-az2,3,2.0,0.101,0.0506,49
2024-01-25 03:00:00,m5.large,eu-north-1,eun1-az3,3,2.0,0.102,0.0367,64
2024-01-25 03:00:00,m5.large,eu-north-1,eun1-az1,3,2.0,0.102,0.036,64
2024-01-25 03:00:00,m5.large,eu-north-1,eun1-az2,3,2.0,0.102,0.0361,64
2024-01-25 03:00:00,r5.large,eu-north-1,eun1-az3,3,2.5,0.134,0.0455,66
2024-01-25 03:00:00,r5.large,eu-north-1,eun1-az2,3,2.5,0.134,0.0393,70
2024-01-25 03:00:00,r5.large,eu-north-1,eun1-az1,3,2.5,0.134,0.046,65
2024-01-25 03:00:00,c5.large,eu-north-1,eun1-az3,3,2.5,0.091,0.0381,58
2024-01-25 03:00:00,c5.large,eu-north-1,eun1-az2,3,2.5,0.091,0.0425,53
2024-01-25 03:00:00,c5.large,eu-north-1,eun1-az1,3,2.5,0.091,0.0409,55
2024-01-25 03:00:00,t3.medium,eu-north-1,eun1-az1,3,3.0,0.0432,0.0215,50
2024-01-25 03:00:00,t3.medium,eu-north-1,eun1-az3,3,3.0,0.0432,0.0216,50
2024-01-25 03:00:00,t3.medium,eu-north-1,eun1-az2,3,3.0,0.0432,0.0181,58
2024-01-25 03:00:00,r5.large,eu-west-3,euw3-az2,3,2.5,0.148,0.0541,63
2024-01-25 03:00:00,r5.large,eu-west-3,euw3-az1,3,2.5,0.148,0.0505,65
2024-01-25 03:00:00,r5.large,eu-west-3,euw3-az3,3,2.5,0.148,0.0407,72
2024-01-25 03:00:00,m5.large,eu-west-3,euw3-az2,3,2.0,0.112,0.038,66
2024-01-25 03:00:00,m5.large,eu-west-3,euw3-az1,3,2.0,0.112,0.0388,65
2024-01-25 03:00:00,m5.large,eu-west-3,euw3-az3,3,2.0,0.112,0.0351,68
2024-01-25 03:00:00,t3.medium,eu-west-3,euw3-az1,3,3.0,0.0472,0.0168,64
2024-01-25 03:00:00,t3.medium,eu-west-3,euw3-az3,3,3.0,0.0472,0.0174,63
2024-01-25 03:00:00,t3.medium,eu-west-3,euw3-az2,3,3.0,0.0472,0.019,59
2024-01-25 03:00:00,c5.large,eu-west-3,euw3-az2,3,3.0,0.101,0.0449,55
2024-01-25 03:00:00,c5.large,eu-west-3,euw3-az1,3,3.0,0.101,0.0423,58
2024-01-25 03:00:00,c5.large,eu-west-3,euw3-az3,3,3.0,0.101,0.0411,59
2024-01-25 03:00:00,m5.large,eu-west-2,euw2-az2,3,1.5,0.111,0.0442,60
2024-01-25 03:00:00,m5.large,eu-west-2,euw2-az1,3,1.5,0.111,0.0376,66
2024-01-25 03:00:00,m5.large,eu-west-2,euw2-az3,3,1.5,0.111,0.0375,66
2024-01-25 03:00:00,t3.medium,eu-west-2,euw2-az1,3,3.0,0.0472,0.0175,62
2024-01-25 03:00:00,t3.medium,eu-west-2,euw2-az3,3,3.0,0.0472,0.0189,59
2024-01-25 03:00:00,t3.medium,eu-west-2,euw2-az2,3,3.0,0.0472,0.0176,62
2024-01-25 03:00:00,r5.large,eu-west-2,euw2-az2,3,2.0,0.148,0.0553,62
