Time,InstanceType,Region,AZ,SPS,IF,OndemandPrice,SpotPrice,Savings
2024-01-26 19:00:00,r5.large,ap-south-1,aps1-az3,3,2.5,0.13,0.0723,44
2024-01-26 19:00:00,r5.large,ap-south-1,aps1-az1,3,2.5,0.13,0.0702,46
2024-01-26 19:00:00,r5.large,ap-south-1,aps1-az2,3,2.5,0.13,0.0734,43
2024-01-26 19:00:00,c5.large,ap-south-1,aps1-az3,3,2.5,0.085,0.037,56
2024-01-26 19:00:00,c5.large,ap-south-1,aps1-az1,3,2.5,0.085,0.0353,58
2024-01-26 19:00:00,c5.large,ap-south-1,aps1-az2,3,2.5,0.085,0.0496,41
2024-01-26 19:00:00,m5.large,ap-south-1,aps1-az1,3,1.5,0.101,0.0558,44
2024-01-26 19:00:00,m5.large,ap-south-1,aps1-az3,3,1.5,0.101,0.0556,44
2024-01-26 19:00:00,m5.large,ap-south-1,aps1-az2,3,1.5,0.101,0.0498,50
2024-01-26 19:00:00,t3.medium,ap-south-1,aps1-az3,3,3.0,0.0448,0.017,62
2024-01-26 19:00:00,t3.medium,ap-south-1,aps1-az2,3,3.0,0.0448,0.0168,62
2024-01-26 19:00:00,t3.medium,ap-south-1,aps1-az1,3,3.0,0.0448,0.0171,61
2024-01-26 19:00:00,c5.large,eu-north-1,eun1-az3,3,2.5,0.091,0.0383,57
2024-01-26 19:00:00,c5.large,eu-north-1,eun1-az1,3,2.5,0.091,0.0413,54
2024-01-26 19:00:00,c5.large,eu-north-1,eun1-az2,3,2.5,0.091,0.0422,53
2024-01-26 19:00:00,r5.large,eu-north-1,eun1-az2,3,2.5,0.134,0.0402,70
2024-01-26 19:00:00,r5.large,eu-north-1,eun1-az1,3,2.5,0.134,0.0463,65
2024-01-26 19:00:00,r5.large,eu-north-1,eun1-az3,3,2.5,0.134,0.0459,65
2024-01-26 19:00:00,m5.large,eu-north-1,eun1-az3,3,2.0,0.102,0.0363,64
2024-01-26 19:00:00,m5.large,eu-north-1,eun1-az2,3,2.0,0.102,0.0365,64
2024-01-26 19:00:00,m5.large,eu-north-1,eun1-az1,3,2.0,0.102,0.0358,64
2024-01-26 19:00:00,t3.medium,eu-north-1,eun1-az3,3,3.0,0.0432,0.0217,49
2024-01-26 19:00:00,t3.medium,eu-north-1,eun1-az2,3,3.0,0.0432,0.0181,58
2024-01-26 19:00:00,t3.medium,eu-north-1,eun1-az1,3,3.0,0.0432,0.0215,50
2024-01-26 19:00:00,t3.medium,eu-west-3,euw3-az3,3,3.0,0.0472,0.0176,62
2024-01-26 19:00:00,t3.medium,eu-west-3,euw3-az1,3,3.0,0.0472,0.0169,64
2024-01-26 19:00:00,t3.medium,eu-west-3,euw3-az2,3,3.0,0.0472,0.0189,59
2024-01-26 19:00:00,c5.large,eu-west-3,euw3-az1,3,3.0,0.101,0.0431,57
2024-01-26 19:00:00,c5.large,eu-west-3,euw3-az3,3,3.0,0.101,0.0417,58
2024-01-26 19:00:00,c5.large,eu-west-3,euw3-az2,3,3.0,0.101,0.0456,54
2024-01-26 19:00:00,r5.large,eu-west-3,euw3-az2,3,2.5,0.148,0.0545,63
2024-01-26 19:00:00,r5.large,eu-west-3,euw3-az1,3,2.5,0.148,0.0495,66
2024-01-26 19:00:00,r5.large,eu-west-3,euw3-az3,3,2.5,0.148,0.0409,72
2024-01-26 19:00:00,m5.large,eu-west-3,euw3-az3,3,2.0,0.112,0.0353,68
2024-01-26 19:00:00,m5.large,eu-west-3,euw3-az1,3,2.0,0.112,0.0394,64
2024-01-26 19:00:00,m5.large,eu-west-3,euw3-az2,3,2.0,0.112,0.0386,65
2024-01-26 19:00:00,t3.medium,eu-west-2,euw2-az3,3,3.0,0.0472,0.0188,60
2024-01-26 19:00:00,t3.medium,eu-west-2,euw2-az2,3,3.0,0.0472,0.0181,61
2024-01-26 19:00:00,t3.medium,eu-west-2,euw2-az1,3,3.0,0.0472,0.0175,62
2024-01-26 19:00:00,c5.large,eu-west-2,euw2-az2,3,3.0,0.101,0.0397,60
2024-01-26 19:00:00,c5.large,eu-west-2,euw2-az3,3,3.0,0.101,0.0487,51
2024-01-26 19:00:00,c5.large,eu-west-2,euw2-az1,3,3.0,0.101,0.0495,50
2024-01-26 19:00:00,r5.large,eu-west-2,euw2-az1,3,2.0,0.148,0.0558,62
2024-01-26 19:00:00,r5.large,eu-west-2,euw2-az2,3,2.0,0.148,0.0546,63
2024-01-26 19:00:00,r5.large,eu-west-2,euw2-az3,3,2.0,0.148,0.0751,49
2024-01-26 19:00:00,m5.large,eu-west-2,euw2-az3,3,1.5,0.111,0.037,66
2024-01-26 19:00:00,m5.large,eu-west-2,euw2-az1,3,1.5,0.111,0.0379,65
2024-01-26 19:00:00,m5.large,eu-west-2,euw2-az2,3,1.5,0.111,0.0434,60
2024-01-26 19:00:00,r5.large,eu-west-1,euw1-az2,3,3.0,0.141,0.058,58
2024-01-26 19:00:00,r5.large,eu-west-1,euw1-az3,3,3.0,0.141,0.0566,59
2024-01-26 19:00:00,r5.large,eu-west-1,euw1-az1,3,3.0,0.141,0.0603,57
2024-01-26 19:00:00,t3.medium,eu-west-1,euw1-az1,3,3.0,0.0456,0.0183,59
2024-01-26 19:00:00,t3.medium,eu-west-1,euw1-az3,3,3.0,0.0456,0.019,58
2024-01-26 19:00:00,t3.medium,eu-west-1,euw1-az2,3,3.0,0.0456,0.0188,58
2024-01-26 19:00:00,c5.large,eu-west-1,euw1-az1,3,3.0,0.096,0.0395,58
2024-01-26 19:00:00,c5.large,eu-west-1,euw1-az3,3,3.0,0.096,0.0378,60
2024-01-26 19:00:00,c5.large,eu-west-1,euw1-az2,3,3.0,0.096,0.0422,56
2024-01-26 19:00:00,m5.large,eu-west-1,euw1-az3,3,3.0,0.107,0.0489,54
2024-01-26 19:00:00,m5.large,eu-west-1,euw1-az1,3,3.0,0.107,0.0477,55
2024-01-26 19:00:00,m5.large,eu-west-1,euw1-az2,3,3.0,0.107,0.0433,59
2024-01-26 19:00:00,r5.large,ap-northeast-3,apne3-az2,3,2.0,0.152,0.0584,61
2024-01-26 19:00:00,r5.large,ap-northeast-3,apne3-az3,3,2.0,0.152,0.0453,70
2024-01-26 19:00:00,r5.large,ap-northeast-3,apne3-az1,3,2.0,0.152,0.059,61
2024-01-26 19:00:00,m5.large,ap-northeast-3,apne3-az3,3,1.5,0.124,0.0405,67
2024-01-26 19:00:00,m5.large,ap-northeast-3,apne3-az1,3,1.5,0.124,0.0419,66
2024-01-26 19:00:00,m5.large,ap-northeast-3,apne3-az2,3,1.5,0.124,0.0456,63
2024-01-26 19:00:00,t3.medium,ap-northeast-3,apne3-az1,3,3.0,0.0544,0.0208,61
2024-01-26 19:00:00,t3.medium,ap-northeast-3,apne3-az3,3,3.0,0.0544,0.0119,78
2024-01-26 19:00:00,t3.medium,ap-northeast-3,apne3-az2,3,3.0,0.0544,0.0128,76
2024-01-26 19:00:00,c5.large,ap-northeast-3,apne3-az1,3,3.0,0.107,0.0459,57
2024-01-26 19:00:00,c5.large,ap-northeast-3,apne3-az3,3,3.0,0.107,0.0467,56
2024-01-26 19:00:00,c5.large,ap-northeast-3,apne3-az2,3,3.0,0.107,0.0486,54
2024-01-26 19:00:00,m5.large,ap-northeast-2,apne2-az2,3,2.0,0.118,0.0395,66
2024-01-26 19:00:00,m5.large,ap-northeast-2,apne2-az3,3,2.0,0.118,0.041,65
2024-01-26 19:00:00,m5.large,ap-northeast-2,apne2-az4,3,2.0,0.118,0.0393,66
2024-01-26 19:00:00,m5.large,ap-northeast-2,apne2-az1,3,2.0,0.118,0.0403,65
2024-01-26 19:00:00,r5.large,ap-northeast-2,apne2-az1,3,2.5,0.152,0.0561,63
2024-01-26 19:00:00,r5.large,ap-northeast-2,apne2-az2,3,2.5,0.152,0.0474,68
2024-01-26 19:00:00,r5.large,ap-northeast-2,apne2-az3,3,2.5,0.152,0.0629,58
2024-01-26 19:00:00,r5.large,ap-northeast-2,apne2-az4,3,2.5,0.152,0.0632,58
2024-01-26 19:00:00,c5.large,ap-northeast-2,apne2-az3,3,3.0,0.096,0.0452,52
2024-01-26 19:00:00,c5.large,ap-northeast-2,apne2-az2,3,3.0,0.096,0.0472,50
2024-01-26 19:00:00,c5.large,ap-northeast-2,apne2-az1,3,3.0,0.096,0.042,56
2024-01-26 19:00:00,c5.large,ap-northeast-2,apne2-az4,3,3.0,0.096,0.039,59
2024-01-26 19:00:00,t3.medium,ap-northeast-2,apne2-az4,3,3.0,0.052,0.019,63
2024-01-26 19:00:00,t3.medium,ap-northeast-2,apne2-az3,3,3.0,0.052,0.0183,64
2024-01-26 19:00:00,t3.medium,ap-northeast-2,apne2-az1,3,3.0,0.052,0.0191,63
2024-01-26 19:00:00,t3.medium,ap-northeast-2,apne2-az2,3,3.0,0.052,0.0175,66
2024-01-26 19:00:00,r5.large,ap-northeast-1,apne1-az4,3,2.5,0.152,0.0548,63
2024-01-26 19:00:00,r5.large,ap-northeast-1,apne1-az1,3,2.5,0.152,0.0499,67
2024-01-26 19:00:00,r5.large,ap-northeast-1,apne1-az2,3,2.5,0.152,0.0523,65
2024-01-26 19:00:00,c5.large,ap-northeast-1,apne1-az1,3,3.0,0.107,0.0368,65
2024-01-26 19:00:00,c5.large,ap-northeast-1,apne1-az4,3,3.0,0.107,0.0432,59
2024-01-26 19:00:00,c5.large,ap-northeast-1,apne1-az2,3,3.0,0.107,0.049,54
2024-01-26 19:00:00,m5.large,ap-northeast-1,apne1-az2,3,2.0,0.124,0.0394,68
2024-01-26 19:00:00,m5.large,ap-northeast-1,apne1-az1,3,2.0,0.124,0.0402,67
2024-01-26 19:00:00,m5.large,ap-northeast-1,apne1-az4,3,2.0,0.124,0.0389,68
2024-01-26 19:00:00,t3.medium,ap-northeast-1,apne1-az2,3,3.0,0.0544,0.0197,63
2024-01-26 19:00:00,t3.medium,ap-northeast-1,apne1-az4,3,3.0,0.0544,0.0188,65
2024-01-26 19:00:00,t3.medium,ap-northeast-1,apne1-az1,3,3.0,0.0544,0.0188,65
2024-01-26 19:00:00,m5.large,ca-central-1,cac1-az2,3,1.0,0.107,0.0435,59
2024-01-26 19:00:00,m5.large,ca-central-1,cac1-az4,3,1.0,0.107,0.0432,59
2024-01-26 19:00:00,m5.large,ca-central-1,cac1-az1,3,1.0,0.107,0.0404,62
2024-01-26 19:00:00,r5.large,ca-central-1,cac1-az4,3,2.0,0.138,0.0559,59
2024-01-26 19:00:00,r5.large,ca-central-1,cac1-az2,3,2.0,0.138,0.0701,49
2024-01-26 19:00:00,r5.large,ca-central-1,cac1-az1,3,2.0,0.138,0.0677,50
2024-01-26 19:00:00,c5.large,ca-central-1,cac1-az1,3,2.5,0.093,0.0527,43
2024-01-26 19:00:00,c5.large,ca-central-1,cac1-az2,3,2.5,0.093,0.0509,45
2024-01-26 19:00:00,c5.large,ca-central-1,cac1-az4,3,2.5,0.093,0.0485,47
2024-01-26 19:00:00,t3.medium,ca-central-1,cac1-az4,3,3.0,0.0464,0.0152,67
2024-01-26 19:00:00,t3.medium,ca-central-1,cac1-az2,3,3.0,0.0464,0.0148,68
2024-01-26 19:00:00,t3.medium,ca-central-1,cac1-az1,3,3.0,0.0464,0.0156,66
2024-01-26 19:00:00,r5.large,sa-east-1,sae1-az2,3,1.0,0.201,0.1058,47
2024-01-26 19:00:00,r5.large,sa-east-1,sae1-az3,3,1.0,0.201,0.1214,39
2024-01-26 19:00:00,r5.large,sa-east-1,sae1-az1,3,1.0,0.201,0.1095,45
2024-01-26 19:00:00,t3.medium,sa-east-1,sae1-az1,3,3.0,0.0672,0.0296,55
2024-01-26 19:00:00,t3.medium,sa-east-1,sae1-az3,3,3.0,0.0672,0.0276,58
2024-01-26 19:00:00,m5.large,sa-east-1,sae1-az1,3,1.0,0.153,0.0779,49
2024-01-26 19:00:00,m5.large,sa-east-1,sae1-az3,3,1.0,0.153,0.0852,44
2024-01-26 19:00:00,m5.large,sa-east-1,sae1-az2,3,1.0,0.153,0.0901,41
2024-01-26 19:00:00,c5.large,sa-east-1,sae1-az2,3,2.0,0.131,0.0919,29
2024-01-26 19:00:00,c5.large,sa-east-1,sae1-az3,3,2.0,0.131,0.0758,42
2024-01-26 19:00:00,c5.large,sa-east-1,sae1-az1,3,2.0,0.131,0.0868,33
2024-01-26 19:00:00,c5.large,ap-southeast-1,apse1-az2,3,3.0,0.098,0.0419,57
2024-01-26 19:00:00,c5.large,ap-southeast-1,apse1-az1,3,3.0,0.098,0.043,56
2024-01-26 19:00:00,c5.large,ap-southeast-1,apse1-az3,3,3.0,0.098,0.0381,61
2024-01-26 19:00:00,t3.medium,ap-southeast-1,apse1-az3,3,3.0,0.0528,0.0189,64
2024-01-26 19:00:00,t3.medium,ap-southeast-1,apse1-az1,3,3.0,0.0528,0.0179,66
2024-01-26 19:00:00,t3.medium,ap-southeast-1,apse1-az2,3,3.0,0.0528,0.0174,67
2024-01-26 19:00:00,m5.large,ap-southeast-1,apse1-az2,3,2.5,0.12,0.0414,65
2024-01-26 19:00:00,m5.large,ap-southeast-1,apse1-az1,3,2.5,0.12,0.0433,63
2024-01-26 19:00:00,m5.large,ap-southeast-1,apse1-az3,3,2.5,0.12,0.0394,67
2024-01-26 19:00:00,r5.large,ap-southeast-1,apse1-az2,3,2.5,0.152,0.0526,65
2024-01-26 19:00:00,r5.large,ap-southeast-1,apse1-az1,3,2.5,0.152,0.0555,63
2024-01-26 19:00:00,r5.large,ap-southeast-1,apse1-az3,3,2.5,0.152,0.0571,62
2024-01-26 19:00:00,r5.large,ap-southeast-2,apse2-az1,3,2.5,0.151,0.0645,57
2024-01-26 19:00:00,r5.large,ap-southeast-2,apse2-az3,3,2.5,0.151,0.0604,60
2024-01-26 19:00:00,r5.large,ap-southeast-2,apse2-az2,3,2.5,0.151,0.0602,60
2024-01-26 19:00:00,m5.large,ap-southeast-2,apse2-az1,3,2.5,0.12,0.0529,55
2024-01-26 19:00:00,m5.large,ap-southeast-2,apse2-az2,3,2.5,0.12,0.0442,63
2024-01-26 19:00:00,m5.large,ap-southeast-2,apse2-az3,3,2.5,0.12,0.0482,59
2024-01-26 19:00:00,c5.large,ap-southeast-2,apse2-az3,3,3.0,0.111,0.0465,58
2024-01-26 19:00:00,c5.large,ap-southeast-2,apse2-az1,3,3.0,0.111,0.0581,47
2024-01-26 19:00:00,c5.large,ap-southeast-2,apse2-az2,3,3.0,0.111,0.0453,59
2024-01-26 19:00:00,t3.medium,ap-southeast-2,apse2-az2,3,3.0,0.0528,0.0233,55
2024-01-26 19:00:00,t3.medium,ap-southeast-2,apse2-az1,3,3.0,0.0528,0.0204,61
2024-01-26 19:00:00,t3.medium,ap-southeast-2,apse2-az3,3,3.0,0.0528,0.0221,58
2024-01-26 19:00:00,m5.large,eu-central-1,euc1-az3,3,2.5,0.115,0.0458,60
2024-01-26 19:00:00,m5.large,eu-central-1,euc1-az2,3,2.5,0.115,0.045,60
2024-01-26 19:00:00,m5.large,eu-central-1,euc1-az1,3,2.5,0.115,0.0377,67
2024-01-26 19:00:00,r5.large,eu-central-1,euc1-az3,3,2.0,0.152,0.0575,62
2024-01-26 19:00:00,r5.large,eu-central-1,euc1-az2,3,2.0,0.152,0.0593,60
2024-01-26 19:00:00,r5.large,eu-central-1,euc1-az1,3,2.0,0.152,0.0558,63
2024-01-26 19:00:00,c5.large,eu-central-1,euc1-az3,3,3.0,0.097,0.0468,51
2024-01-26 19:00:00,c5.large,eu-central-1,euc1-az2,3,3.0,0.097,0.0429,55
2024-01-26 19:00:00,c5.large,eu-central-1,euc1-az1,3,3.0,0.097,0.0528,45
2024-01-26 19:00:00,t3.medium,eu-central-1,euc1-az3,3,3.0,0.048,0.0212,55
2024-01-26 19:00:00,t3.medium,eu-central-1,euc1-az2,3,3.0,0.048,0.0196,59
2024-01-26 19:00:00,t3.medium,eu-central-1,euc1-az1,3,3.0,0.048,0.0231,51
2024-01-26 19:00:00,t3.medium,us-east-1,use1-az6,3,3.0,0.0416,0.0176,57
2024-01-26 19:00:00,t3.medium,us-east-1,use1-az5,3,3.0,0.0416,0.0189,54
2024-01-26 19:00:00,t3.medium,us-east-1,use1-az2,3,3.0,0.0416,0.0191,54
2024-01-26 19:00:00,t3.medium,us-east-1,use1-az4,3,3.0,0.0416,0.018,56
2024-01-26 19:00:00,t3.medium,us-east-1,use1-az1,3,3.0,0.0416,0.0184,55
2024-01-26 19:00:00,c5.large,us-east-1,use1-az2,3,3.0,0.085,0.0416,51
2024-01-26 19:00:00,c5.large,us-east-1,use1-az4,3,3.0,0.085,0.0444,47
2024-01-26 19:00:00,c5.large,us-east-1,use1-az6,3,3.0,0.085,0.042,50
2024-01-26 19:00:00,c5.large,us-east-1,use1-az1,3,3.0,0.085,0.0502,40
2024-01-26 19:00:00,c5.large,us-east-1,use1-az5,3,3.0,0.085,0.0403,52
2024-01-26 19:00:00,r5.large,us-east-1,use1-az5,3,2.5,0.126,0.0596,52
2024-01-26 19:00:00,r5.large,us-east-1,use1-az6,3,2.5,0.126,0.0541,57
2024-01-26 19:00:00,r5.large,us-east-1,use1-az1,3,2.5,0.126,0.0555,55
2024-01-26 19:00:00,r5.large,us-east-1,use1-az2,3,2.5,0.126,0.0574,54
2024-01-26 19:00:00,r5.large,us-east-1,use1-az4,3,2.5,0.126,0.0586,53
2024-01-26 19:00:00,m5.large,us-east-1,use1-az1,3,2.5,0.096,0.0403,58
2024-01-26 19:00:00,m5.large,us-east-1,use1-az6,3,2.5,0.096,0.0413,56
2024-01-26 19:00:00,m5.large,us-east-1,use1-az4,3,2.5,0.096,0.0441,54
2024-01-26 19:00:00,m5.large,us-east-1,use1-az5,3,2.5,0.096,0.042,56
2024-01-26 19:00:00,m5.large,us-east-1,use1-az2,3,2.5,0.096,0.0411,57
2024-01-26 19:00:00,r5.large,us-east-2,use2-az1,3,2.5,0.126,0.0535,57
2024-01-26 19:00:00,r5.large,us-east-2,use2-az3,3,2.5,0.126,0.0488,61
