Time,InstanceType,Region,AZ,SPS,IF,OndemandPrice,SpotPrice,Savings
2024-01-20 11:00:00,c5.large,ap-south-1,aps1-az2,3,2.5,0.085,0.0466,45
2024-01-20 11:00:00,c5.large,ap-south-1,aps1-az1,3,2.5,0.085,0.0379,55
2024-01-20 11:00:00,c5.large,ap-south-1,aps1-az3,3,2.5,0.085,0.0388,54
2024-01-20 11:00:00,r5.large,ap-south-1,aps1-az1,3,2.5,0.13,0.0769,40
2024-01-20 11:00:00,r5.large,ap-south-1,aps1-az2,3,2.5,0.13,0.0708,45
2024-01-20 11:00:00,r5.large,ap-south-1,aps1-az3,3,2.5,0.13,0.0697,46
2024-01-20 11:00:00,m5.large,ap-south-1,aps1-az2,3,2.0,0.101,0.0535,47
2024-01-20 11:00:00,m5.large,ap-south-1,aps1-az3,3,2.0,0.101,0.054,46
2024-01-20 11:00:00,m5.large,ap-south-1,aps1-az1,3,2.0,0.101,0.0561,44
2024-01-20 11:00:00,t3.medium,ap-south-1,aps1-az2,3,3.0,0.0448,0.0177,60
2024-01-20 11:00:00,t3.medium,ap-south-1,aps1-az1,3,3.0,0.0448,0.0179,60
2024-01-20 11:00:00,t3.medium,ap-south-1,aps1-az3,3,3.0,0.0448,0.0179,60
2024-01-20 11:00:00,m5.large,eu-north-1,eun1-az1,3,2.0,0.102,0.0364,64
2024-01-20 11:00:00,m5.large,eu-north-1,eun1-az3,3,2.0,0.102,0.0376,63
2024-01-20 11:00:00,m5.large,eu-north-1,eun1-az2,3,2.0,0.102,0.0357,65
2024-01-20 11:00:00,t3.medium,eu-north-1,eun1-az2,3,3.0,0.0432,0.0186,56
2024-01-20 11:00:00,t3.medium,eu-north-1,eun1-az1,3,3.0,0.0432,0.0212,50
2024-01-20 11:00:00,t3.medium,eu-north-1,eun1-az3,3,3.0,0.0432,0.0213,50
2024-01-20 11:00:00,c5.large,eu-north-1,eun1-az2,3,2.5,0.091,0.0414,54
2024-01-20 11:00:00,c5.large,eu-north-1,eun1-az3,3,2.5,0.091,0.0373,59
2024-01-20 11:00:00,c5.large,eu-north-1,eun1-az1,3,2.5,0.091,0.0399,56
2024-01-20 11:00:00,r5.large,eu-north-1,eun1-az2,3,2.5,0.134,0.0376,71
2024-01-20 11:00:00,r5.large,eu-north-1,eun1-az3,3,2.5,0.134,0.0439,67
2024-01-20 11:00:00,r5.large,eu-north-1,eun1-az1,3,2.5,0.134,0.0441,67
2024-01-20 11:00:00,r5.large,eu-west-3,euw3-az1,3,2.5,0.148,0.0523,64
2024-01-20 11:00:00,r5.large,eu-west-3,euw3-az3,3,2.5,0.148,0.0401,72
2024-01-20 11:00:00,r5.large,eu-west-3,euw3-az2,3,2.5,0.148,0.0529,64
2024-01-20 11:00:00,c5.large,eu-west-3,euw3-az1,3,3.0,0.101,0.0411,59
2024-01-20 11:00:00,c5.large,eu-west-3,euw3-az3,3,3.0,0.101,0.0396,60
2024-01-20 11:00:00,c5.large,eu-west-3,euw3-az2,3,3.0,0.101,0.043,57
2024-01-20 11:00:00,m5.large,eu-west-3,euw3-az3,3,2.0,0.112,0.0347,69
2024-01-20 11:00:00,m5.large,eu-west-3,euw3-az1,3,2.0,0.112,0.0378,66
2024-01-20 11:00:00,m5.large,eu-west-3,euw3-az2,3,2.0,0.112,0.0365,67
2024-01-20 11:00:00,t3.medium,eu-west-3,euw3-az1,3,3.0,0.0472,0.0166,64
2024-01-20 11:00:00,t3.medium,eu-west-3,euw3-az2,3,3.0,0.0472,0.0192,59
2024-01-20 11:00:00,t3.medium,eu-west-3,euw3-az3,3,3.0,0.0472,0.0172,63
2024-01-20 11:00:00,m5.large,eu-west-2,euw2-az3,3,1.5,0.111,0.038,65
2024-01-20 11:00:00,m5.large,eu-west-2,euw2-az1,3,1.5,0.111,0.0389,64
2024-01-20 11:00:00,m5.large,eu-west-2,euw2-az2,3,1.5,0.111,0.0439,60
2024-01-20 11:00:00,c5.large,eu-west-2,euw2-az3,3,3.0,0.101,0.0485,51
2024-01-20 11:00:00,c5.large,eu-west-2,euw2-az2,3,3.0,0.101,0.0384,61
2024-01-20 11:00:00,c5.large,eu-west-2,euw2-az1,3,3.0,0.101,0.0502,50
2024-01-20 11:00:00,r5.large,eu-west-2,euw2-az3,3,2.0,0.148,0.077,47
2024-01-20 11:00:00,r5.large,eu-west-2,euw2-az1,3,2.0,0.148,0.0537,63
2024-01-20 11:00:00,r5.large,eu-west-2,euw2-az2,3,2.0,0.148,0.0562,62
2024-01-20 11:00:00,t3.medium,eu-west-2,euw2-az2,3,3.0,0.0472,0.0178,62
2024-01-20 11:00:00,t3.medium,eu-west-2,euw2-az1,3,3.0,0.0472,0.0177,62
2024-01-20 11:00:00,t3.medium,eu-west-2,euw2-az3,3,3.0,0.0472,0.0194,58
2024-01-20 11:00:00,m5.large,eu-west-1,euw1-az3,3,3.0,0.107,0.0473,55
2024-01-20 11:00:00,m5.large,eu-west-1,euw1-az1,3,3.0,0.107,0.0461,56
2024-01-20 11:00:00,m5.large,eu-west-1,euw1-az2,3,3.0,0.107,0.0456,57
2024-01-20 11:00:00,r5.large,eu-west-1,euw1-az1,3,3.0,0.141,0.063,55
2024-01-20 11:00:00,r5.large,eu-west-1,euw1-az2,3,3.0,0.141,0.063,55
2024-01-20 11:00:00,r5.large,eu-west-1,euw1-az3,3,3.0,0.141,0.0557,60
2024-01-20 11:00:00,c5.large,eu-west-1,euw1-az3,3,3.0,0.096,0.0382,60
2024-01-20 11:00:00,c5.large,eu-west-1,euw1-az2,3,3.0,0.096,0.0409,57
2024-01-20 11:00:00,c5.large,eu-west-1,euw1-az1,3,3.0,0.096,0.0427,55
2024-01-20 11:00:00,t3.medium,eu-west-1,euw1-az1,3,3.0,0.0456,0.0183,59
2024-01-20 11:00:00,t3.medium,eu-west-1,euw1-az2,3,3.0,0.0456,0.0207,54
2024-01-20 11:00:00,t3.medium,eu-west-1,euw1-az3,3,3.0,0.0456,0.018,60
2024-01-20 11:00:00,r5.large,ap-northeast-3,apne3-az3,3,2.0,0.152,0.0436,71
2024-01-20 11:00:00,r5.large,ap-northeast-3,apne3-az1,3,2.0,0.152,0.0576,62
2024-01-20 11:00:00,r5.large,ap-northeast-3,apne3-az2,3,2.0,0.152,0.0574,62
2024-01-20 11:00:00,m5.large,ap-northeast-3,apne3-az1,3,1.5,0.124,0.0409,67
2024-01-20 11:00:00,m5.large,ap-northeast-3,apne3-az3,3,1.5,0.124,0.0393,68
2024-01-20 11:00:00,m5.large,ap-northeast-3,apne3-az2,3,1.5,0.124,0.0445,64
2024-01-20 11:00:00,c5.large,ap-northeast-3,apne3-az3,3,3.0,0.107,0.0453,57
2024-01-20 11:00:00,c5.large,ap-northeast-3,apne3-az1,3,3.0,0.107,0.044,58
2024-01-20 11:00:00,c5.large,ap-northeast-3,apne3-az2,3,3.0,0.107,0.0476,55
2024-01-20 11:00:00,t3.medium,ap-northeast-3,apne3-az2,3,3.0,0.0544,0.0121,77
2024-01-20 11:00:00,t3.medium,ap-northeast-3,apne3-az1,3,3.0,0.0544,0.0199,63
2024-01-20 11:00:00,t3.medium,ap-northeast-3,apne3-az3,3,3.0,0.0544,0.0115,78
2024-01-20 11:00:00,t3.medium,ap-northeast-2,apne2-az3,3,3.0,0.052,0.0175,66
2024-01-20 11:00:00,t3.medium,ap-northeast-2,apne2-az1,3,3.0,0.052,0.0187,64
2024-01-20 11:00:00,t3.medium,ap-northeast-2,apne2-az2,3,3.0,0.052,0.0171,67
2024-01-20 11:00:00,t3.medium,ap-northeast-2,apne2-az4,3,3.0,0.052,0.0186,64
2024-01-20 11:00:00,m5.large,ap-northeast-2,apne2-az2,3,2.0,0.118,0.0369,68
