Time,InstanceType,Region,AZ,SPS,IF,OndemandPrice,SpotPrice,Savings
2024-01-04 10:00:00,c5.large,ap-south-1,aps1-az1,3,2.5,0.085,0.0388,54
2024-01-04 10:00:00,c5.large,ap-south-1,aps1-az2,3,2.5,0.085,0.0433,49
2024-01-04 10:00:00,c5.large,ap-south-1,aps1-az3,3,2.5,0.085,0.0352,58
2024-01-04 10:00:00,t3.medium,ap-south-1,aps1-az1,3,3.0,0.0448,0.0188,58
2024-01-04 10:00:00,t3.medium,ap-south-1,aps1-az3,3,3.0,0.0448,0.0162,63
2024-01-04 10:00:00,t3.medium,ap-south-1,aps1-az2,3,3.0,0.0448,0.0171,61
2024-01-04 10:00:00,m5.large,ap-south-1,aps1-az1,3,1.0,0.101,0.0515,49
2024-01-04 10:00:00,m5.large,ap-south-1,aps1-az3,3,1.0,0.101,0.0536,46
2024-01-04 10:00:00,m5.large,ap-south-1,aps1-az2,3,1.0,0.101,0.052,48
2024-01-04 10:00:00,r5.large,ap-south-1,aps1-az3,3,2.0,0.13,0.0672,48
2024-01-04 10:00:00,r5.large,ap-south-1,aps1-az1,3,2.0,0.13,0.0704,45
2024-01-04 10:00:00,r5.large,ap-south-1,aps1-az2,3,2.0,0.13,0.065,50
2024-01-04 10:00:00,c5.large,eu-north-1,eun1-az2,3,3.0,0.091,0.0384,57
2024-01-04 10:00:00,c5.large,eu-north-1,eun1-az3,3,3.0,0.091,0.0398,56
2024-01-04 10:00:00,c5.large,eu-north-1,eun1-az1,3,3.0,0.091,0.0396,56
2024-01-04 10:00:00,r5.large,eu-north-1,eun1-az1,3,3.0,0.134,0.0435,67
2024-01-04 10:00:00,r5.large,eu-north-1,eun1-az2,3,3.0,0.134,0.0336,74
2024-01-04 10:00:00,r5.large,eu-north-1,eun1-az3,3,3.0,0.134,0.0418,68
2024-01-04 10:00:00,m5.large,eu-north-1,eun1-az3,3,2.5,0.102,0.0404,60
2024-01-04 10:00:00,m5.large,eu-north-1,eun1-az2,3,2.5,0.102,0.0394,61
2024-01-04 10:00:00,m5.large,eu-north-1,eun1-az1,3,2.5,0.102,0.0383,62
2024-01-04 10:00:00,t3.medium,eu-north-1,eun1-az3,3,3.0,0.0432,0.0202,53
2024-01-04 10:00:00,t3.medium,eu-north-1,eun1-az2,3,3.0,0.0432,0.02,53
2024-01-04 10:00:00,t3.medium,eu-north-1,eun1-az1,3,3.0,0.0432,0.0212,50
2024-01-04 10:00:00,m5.large,eu-west-3,euw3-az3,3,2.5,0.112,0.0346,69
2024-01-04 10:00:00,m5.large,eu-west-3,euw3-az2,3,2.5,0.112,0.0365,67
2024-01-04 10:00:00,m5.large,eu-west-3,euw3-az1,3,2.5,0.112,0.039,65
2024-01-04 10:00:00,c5.large,eu-west-3,euw3-az3,3,3.0,0.101,0.0391,61
2024-01-04 10:00:00,c5.large,eu-west-3,euw3-az1,3,3.0,0.101,0.0409,59
2024-01-04 10:00:00,c5.large,eu-west-3,euw3-az2,3,3.0,0.101,0.0386,61
2024-01-04 10:00:00,r5.large,eu-west-3,euw3-az3,3,3.0,0.148,0.035,76
2024-01-04 10:00:00,r5.large,eu-west-3,euw3-az1,3,3.0,0.148,0.0541,63
2024-01-04 10:00:00,r5.large,eu-west-3,euw3-az2,3,3.0,0.148,0.0477,67
2024-01-04 10:00:00,t3.medium,eu-west-3,euw3-az1,3,3.0,0.0472,0.0159,66
2024-01-04 10:00:00,t3.medium,eu-west-3,euw3-az3,3,3.0,0.0472,0.0171,63
2024-01-04 10:00:00,t3.medium,eu-west-3,euw3-az2,3,3.0,0.0472,0.0193,59
2024-01-04 10:00:00,t3.medium,eu-west-2,euw2-az1,3,3.0,0.0472,0.0188,60
2024-01-04 10:00:00,t3.medium,eu-west-2,euw2-az2,3,3.0,0.0472,0.0172,63
2024-01-04 10:00:00,t3.medium,eu-west-2,euw2-az3,3,3.0,0.0472,0.0182,61
2024-01-04 10:00:00,r5.large,eu-west-2,euw2-az1,3,2.0,0.148,0.0504,65
2024-01-04 10:00:00,r5.large,eu-west-2,euw2-az2,3,2.0,0.148,0.0504,65
2024-01-04 10:00:00,r5.large,eu-west-2,euw2-az3,3,2.0,0.148,0.0527,64
2024-01-04 10:00:00,c5.large,eu-west-2,euw2-az2,3,3.0,0.101,0.0342,66
2024-01-04 10:00:00,c5.large,eu-west-2,euw2-az3,3,3.0,0.101,0.0492,51
2024-01-04 10:00:00,c5.large,eu-west-2,euw2-az1,3,3.0,0.101,0.0485,51
2024-01-04 10:00:00,m5.large,eu-west-2,euw2-az2,3,2.0,0.111,0.0442,60
2024-01-04 10:00:00,m5.large,eu-west-2,euw2-az3,3,2.0,0.111,0.0356,67
2024-01-04 10:00:00,m5.large,eu-west-2,euw2-az1,3,2.0,0.111,0.0427,61
2024-01-04 10:00:00,m5.large,eu-west-1,euw1-az3,3,3.0,0.107,0.0503,52
2024-01-04 10:00:00,m5.large,eu-west-1,euw1-az2,3,3.0,0.107,0.0478,55
2024-01-04 10:00:00,m5.large,eu-west-1,euw1-az1,3,3.0,0.107,0.0513,52
2024-01-04 10:00:00,c5.large,eu-west-1,euw1-az1,3,3.0,0.096,0.0387,59
2024-01-04 10:00:00,c5.large,eu-west-1,euw1-az3,3,3.0,0.096,0.0384,60
2024-01-04 10:00:00,c5.large,eu-west-1,euw1-az2,3,3.0,0.096,0.046,52
2024-01-04 10:00:00,r5.large,eu-west-1,euw1-az1,3,3.0,0.141,0.0653,53
2024-01-04 10:00:00,r5.large,eu-west-1,euw1-az3,3,3.0,0.141,0.0583,58
2024-01-04 10:00:00,r5.large,eu-west-1,euw1-az2,3,3.0,0.141,0.0574,59
2024-01-04 10:00:00,t3.medium,eu-west-1,euw1-az2,3,3.0,0.0456,0.0189,58
2024-01-04 10:00:00,t3.medium,eu-west-1,euw1-az3,3,3.0,0.0456,0.0186,59
2024-01-04 10:00:00,t3.medium,eu-west-1,euw1-az1,3,3.0,0.0456,0.0203,55
2024-01-04 10:00:00,c5.large,ap-northeast-3,apne3-az3,3,3.0,0.107,0.0395,63
2024-01-04 10:00:00,c5.large,ap-northeast-3,apne3-az1,3,3.0,0.107,0.0405,62
2024-01-04 10:00:00,c5.large,ap-northeast-3,apne3-az2,3,3.0,0.107,0.0436,59
2024-01-04 10:00:00,r5.large,ap-northeast-3,apne3-az1,3,3.0,0.152,0.051,66
