Time,InstanceType,Region,AZ,SPS,IF,OndemandPrice,SpotPrice,Savings
2024-01-29 03:00:00,c5.large,ap-south-1,aps1-az2,3,2.5,0.085,0.0501,41
2024-01-29 03:00:00,c5.large,ap-south-1,aps1-az1,3,2.5,0.085,0.0352,58
2024-01-29 03:00:00,c5.large,ap-south-1,aps1-az3,3,2.5,0.085,0.0358,57
2024-01-29 03:00:00,m5.large,ap-south-1,aps1-az1,3,1.5,0.101,0.0551,45
2024-01-29 03:00:00,m5.large,ap-south-1,aps1-az2,3,1.5,0.101,0.0483,52
2024-01-29 03:00:00,m5.large,ap-south-1,aps1-az3,3,1.5,0.101,0.0561,44
2024-01-29 03:00:00,r5.large,ap-south-1,aps1-az3,3,2.5,0.13,0.0738,43
2024-01-29 03:00:00,r5.large,ap-south-1,aps1-az2,3,2.5,0.13,0.0744,42
2024-01-29 03:00:00,r5.large,ap-south-1,aps1-az1,3,2.5,0.13,0.0699,46
2024-01-29 03:00:00,t3.medium,ap-south-1,aps1-az2,3,3.0,0.0448,0.0167,62
2024-01-29 03:00:00,t3.medium,ap-south-1,aps1-az1,3,3.0,0.0448,0.0172,61
2024-01-29 03:00:00,t3.medium,ap-south-1,aps1-az3,3,3.0,0.0448,0.0171,61
2024-01-29 03:00:00,m5.large,eu-north-1,eun1-az2,3,2.0,0.102,0.0359,64
2024-01-29 03:00:00,m5.large,eu-north-1,eun1-az3,3,2.0,0.102,0.0356,65
2024-01-29 03:00:00,m5.large,eu-north-1,eun1-az1,3,2.0,0.102,0.0355,65
2024-01-29 03:00:00,r5.large,eu-north-1,eun1-az3,3,2.5,0.134,0.0455,66
2024-01-29 03:00:00,r5.large,eu-north-1,eun1-az2,3,2.5,0.134,0.0406,69
2024-01-29 03:00:00,r5.large,eu-north-1,eun1-az1,3,2.5,0.134,0.047,64
2024-01-29 03:00:00,t3.medium,eu-north-1,eun1-az2,3,3.0,0.0432,0.0182,57
2024-01-29 03:00:00,t3.medium,eu-north-1,eun1-az3,3,3.0,0.0432,0.0215,50
2024-01-29 03:00:00,t3.medium,eu-north-1,eun1-az1,3,3.0,0.0432,0.0213,50
2024-01-29 03:00:00,c5.large,eu-north-1,eun1-az3,3,2.5,0.091,0.0382,58
2024-01-29 03:00:00,c5.large,eu-north-1,eun1-az2,3,2.5,0.091,0.0424,53
2024-01-29 03:00:00,c5.large,eu-north-1,eun1-az1,3,2.5,0.091,0.0414,54
2024-01-29 03:00:00,m5.large,eu-west-3,euw3-az1,3,2.0,0.112,0.0398,64
2024-01-29 03:00:00,m5.large,eu-west-3,euw3-az2,3,2.0,0.112,0.0383,65
2024-01-29 03:00:00,m5.large,eu-west-3,euw3-az3,3,2.0,0.112,0.0348,68
2024-01-29 03:00:00,r5.large,eu-west-3,euw3-az3,3,2.5,0.148,0.0415,71
2024-01-29 03:00:00,r5.large,eu-west-3,euw3-az2,3,2.5,0.148,0.0553,62
2024-01-29 03:00:00,r5.large,eu-west-3,euw3-az1,3,2.5,0.148,0.0489,66
2024-01-29 03:00:00,t3.medium,eu-west-3,euw3-az3,3,3.0,0.0472,0.0179,62
2024-01-29 03:00:00,t3.medium,eu-west-3,euw3-az2,3,3.0,0.0472,0.0191,59
2024-01-29 03:00:00,t3.medium,eu-west-3,euw3-az1,3,3.0,0.0472,0.0171,63
2024-01-29 03:00:00,c5.large,eu-west-3,euw3-az1,3,3.0,0.101,0.044,56
2024-01-29 03:00:00,c5.large,eu-west-3,euw3-az2,3,3.0,0.101,0.0467,53
2024-01-29 03:00:00,c5.large,eu-west-3,euw3-az3,3,3.0,0.101,0.0423,58
2024-01-29 03:00:00,c5.large,eu-west-2,euw2-az3,3,3.0,0.101,0.0493,51
2024-01-29 03:00:00,c5.large,eu-west-2,euw2-az1,3,3.0,0.101,0.05,50
2024-01-29 03:00:00,c5.large,eu-west-2,euw2-az2,3,3.0,0.101,0.0407,59
2024-01-29 03:00:00,m5.large,eu-west-2,euw2-az3,3,1.5,0.111,0.0368,66
2024-01-29 03:00:00,m5.large,eu-west-2,euw2-az1,3,1.5,0.111,0.0385,65
2024-01-29 03:00:00,m5.large,eu-west-2,euw2-az2,3,1.5,0.111,0.0424,61
2024-01-29 03:00:00,r5.large,eu-west-2,euw2-az1,3,2.0,0.148,0.0574,61
2024-01-29 03:00:00,r5.large,eu-west-2,euw2-az3,3,2.0,0.148,0.0745,49
2024-01-29 03:00:00,r5.large,eu-west-2,euw2-az2,3,2.0,0.148,0.054,63
2024-01-29 03:00:00,t3.medium,eu-west-2,euw2-az1,3,3.0,0.0472,0.0175,62
2024-01-29 03:00:00,t3.medium,eu-west-2,euw2-az2,3,3.0,0.0472,0.018,61
2024-01-29 03:00:00,t3.medium,eu-west-2,euw2-az3,3,3.0,0.0472,0.0186,60
2024-01-29 03:00:00,r5.large,eu-west-1,euw1-az2,3,3.0,0.141,0.0575,59
2024-01-29 03:00:00,r5.large,eu-west-1,euw1-az1,3,3.0,0.141,0.0595,57
2024-01-29 03:00:00,r5.large,eu-west-1,euw1-az3,3,3.0,0.141,0.0576,59
2024-01-29 03:00:00,m5.large,eu-west-1,euw1-az1,3,3.0,0.107,0.0485,54
2024-01-29 03:00:00,m5.large,eu-west-1,euw1-az2,3,3.0,0.107,0.0443,58
2024-01-29 03:00:00,m5.large,eu-west-1,euw1-az3,3,3.0,0.107,0.0491,54
2024-01-29 03:00:00,c5.large,eu-west-1,euw1-az3,3,3.0,0.096,0.038,60
2024-01-29 03:00:00,c5.large,eu-west-1,euw1-az1,3,3.0,0.096,0.0382,60
2024-01-29 03:00:00,c5.large,eu-west-1,euw1-az2,3,3.0,0.096,0.0426,55
2024-01-29 03:00:00,t3.medium,eu-west-1,euw1-az1,3,3.0,0.0456,0.0183,59
2024-01-29 03:00:00,t3.medium,eu-west-1,euw1-az2,3,3.0,0.0456,0.0187,58
2024-01-29 03:00:00,t3.medium,eu-west-1,euw1-az3,3,3.0,0.0456,0.0193,57
