Time,InstanceType,Region,AZ,SPS,IF,OndemandPrice,SpotPrice,Savings
2024-01-03 10:00:00,c5.large,ap-south-1,aps1-az2,3,2.5,0.085,0.0431,49
2024-01-03 10:00:00,c5.large,ap-south-1,aps1-az1,3,2.5,0.085,0.0386,54
2024-01-03 10:00:00,c5.large,ap-south-1,aps1-az3,3,2.5,0.085,0.0353,58
2024-01-03 10:00:00,r5.large,ap-south-1,aps1-az1,3,2.0,0.13,0.0702,46
2024-01-03 10:00:00,r5.large,ap-south-1,aps1-az3,3,2.0,0.13,0.0683,47
2024-01-03 10:00:00,r5.large,ap-south-1,aps1-az2,3,2.0,0.13,0.065,50
2024-01-03 10:00:00,t3.medium,ap-south-1,aps1-az1,3,3.0,0.0448,0.0188,58
2024-01-03 10:00:00,t3.medium,ap-south-1,aps1-az3,3,3.0,0.0448,0.0162,63
2024-01-03 10:00:00,t3.medium,ap-south-1,aps1-az2,3,3.0,0.0448,0.0171,61
2024-01-03 10:00:00,m5.large,ap-south-1,aps1-az2,3,1.0,0.101,0.0518,48
2024-01-03 10:00:00,m5.large,ap-south-1,aps1-az3,3,1.0,0.101,0.0555,45
2024-01-03 10:00:00,m5.large,ap-south-1,aps1-az1,3,1.0,0.101,0.051,49
2024-01-03 10:00:00,r5.large,eu-north-1,eun1-az1,3,3.0,0.134,0.0435,67
2024-01-03 10:00:00,r5.large,eu-north-1,eun1-az3,3,3.0,0.134,0.0419,68
2024-01-03 10:00:00,r5.large,eu-north-1,eun1-az2,3,3.0,0.134,0.0334,75
2024-01-03 10:00:00,m5.large,eu-north-1,eun1-az1,3,2.5,0.102,0.0384,62
2024-01-03 10:00:00,m5.large,eu-north-1,eun1-az2,3,2.5,0.102,0.0396,61
2024-01-03 10:00:00,m5.large,eu-north-1,eun1-az3,3,2.5,0.102,0.0404,60
2024-01-03 10:00:00,c5.large,eu-north-1,eun1-az3,3,3.0,0.091,0.0397,56
2024-01-03 10:00:00,c5.large,eu-north-1,eun1-az2,3,3.0,0.091,0.0386,57
2024-01-03 10:00:00,c5.large,eu-north-1,eun1-az1,3,3.0,0.091,0.0401,55
2024-01-03 10:00:00,t3.medium,eu-north-1,eun1-az1,3,3.0,0.0432,0.0213,50
2024-01-03 10:00:00,t3.medium,eu-north-1,eun1-az2,3,3.0,0.0432,0.02,53
2024-01-03 10:00:00,t3.medium,eu-north-1,eun1-az3,3,3.0,0.0432,0.0201,53
2024-01-03 10:00:00,t3.medium,eu-west-3,euw3-az2,3,3.0,0.0472,0.0194,58
2024-01-03 10:00:00,t3.medium,eu-west-3,euw3-az1,3,3.0,0.0472,0.0159,66
2024-01-03 10:00:00,t3.medium,eu-west-3,euw3-az3,3,3.0,0.0472,0.0171,63
2024-01-03 10:00:00,r5.large,eu-west-3,euw3-az1,3,3.0,0.148,0.0541,63
2024-01-03 10:00:00,r5.large,eu-west-3,euw3-az3,3,3.0,0.148,0.0346,76
2024-01-03 10:00:00,r5.large,eu-west-3,euw3-az2,3,3.0,0.148,0.0472,68
2024-01-03 10:00:00,c5.large,eu-west-3,euw3-az2,3,3.0,0.101,0.0386,61
2024-01-03 10:00:00,c5.large,eu-west-3,euw3-az1,3,3.0,0.101,0.0409,59
2024-01-03 10:00:00,c5.large,eu-west-3,euw3-az3,3,3.0,0.101,0.039,61
2024-01-03 10:00:00,m5.large,eu-west-3,euw3-az3,3,2.5,0.112,0.0342,69
2024-01-03 10:00:00,m5.large,eu-west-3,euw3-az2,3,2.5,0.112,0.0361,67
2024-01-03 10:00:00,m5.large,eu-west-3,euw3-az1,3,2.5,0.112,0.0393,64
2024-01-03 10:00:00,c5.large,eu-west-2,euw2-az1,3,3.0,0.101,0.0483,52
2024-01-03 10:00:00,c5.large,eu-west-2,euw2-az3,3,3.0,0.101,0.049,51
2024-01-03 10:00:00,c5.large,eu-west-2,euw2-az2,3,3.0,0.101,0.0339,66
2024-01-03 10:00:00,r5.large,eu-west-2,euw2-az1,3,1.5,0.148,0.0502,66
2024-01-03 10:00:00,r5.large,eu-west-2,euw2-az3,3,1.5,0.148,0.054,63
2024-01-03 10:00:00,r5.large,eu-west-2,euw2-az2,3,1.5,0.148,0.0501,66
